2022-01-13 10:06:32,551 [restartedMain] INFO  [com.bsjx.mes.pdm.PdmApplication] StartupInfoLogger.java:55 - Starting PdmApplication on WINDOWS-6JNKEE0 with PID 10348 (D:\xiangmu\mes\mes-backend\mes-pdm-master\target\classes started by EDZ in D:\xiangmu\mes\mes-backend\mes-pdm-master)
2022-01-13 10:09:32,301 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:32,301 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:09:32,309 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:09:32,309 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:37,311 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:37,311 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:09:37,320 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:09:37,321 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:42,324 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:42,324 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:09:42,334 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:09:42,335 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:47,346 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:47,346 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:09:47,356 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:09:47,356 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:52,370 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:52,370 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:09:52,385 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:09:52,386 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:57,389 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:09:57,390 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:09:57,403 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:09:57,405 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:02,410 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:02,410 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:02,425 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:02,425 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:07,436 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:07,436 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:07,465 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:07,465 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:12,477 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:12,478 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:12,491 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:12,491 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:17,500 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:17,500 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:17,512 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:17,512 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:22,514 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:22,515 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:22,528 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:22,529 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:27,540 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:27,541 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:27,555 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:27,555 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:32,568 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:32,569 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:32,583 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:32,583 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:37,599 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:37,600 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:37,614 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:37,615 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:42,618 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:42,618 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:42,628 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:42,628 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:47,630 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:47,630 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:47,642 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:47,643 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:52,657 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:52,657 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:52,667 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:52,667 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:57,676 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:10:57,677 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:10:57,691 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:10:57,692 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:02,707 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:02,707 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:02,720 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:02,721 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:07,727 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:07,727 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:07,737 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:07,737 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:12,751 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:12,752 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:12,763 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:12,764 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:17,778 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:17,779 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:17,790 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:17,791 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:22,795 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:22,795 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:22,802 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:22,802 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:27,816 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:27,816 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:27,823 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:27,823 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:32,827 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:32,828 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:32,838 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:32,839 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:37,846 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:37,846 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:37,854 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:37,854 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:42,861 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:42,861 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:42,874 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:42,875 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:47,890 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:47,890 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:47,899 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:47,899 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:52,909 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:52,909 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:52,920 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:52,921 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:57,933 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:11:57,933 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:11:57,940 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:11:57,940 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:02,942 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:02,943 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:02,955 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:02,955 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:07,965 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:07,965 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:07,972 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:07,972 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:12,988 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:12,988 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:12,996 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:12,996 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:18,004 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:18,005 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:18,015 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:18,015 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:23,029 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:23,029 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:23,036 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:23,036 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:28,037 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:28,038 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:28,050 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:28,050 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:33,066 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
2022-01-13 10:12:33,066 [scheduling-1] INFO  [com.bsjx.mes.pdm.task.PdmSchedulerTask] PdmSchedulerTask.java:68 - 开始执行监控任务......
2022-01-13 10:12:33,078 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:87 - MonitorTask size:0
2022-01-13 10:12:33,079 [scheduling-1] INFO  [com.bsjx.mes.pdm.service.ProcessServiceImpl] ProcessServiceImpl.java:79 - 清理BOM缓存......
